,Country_Region,Date,ConfirmedCases
634,Kazakhstan,2020-02-06,0.0
631,Kazakhstan,2020-02-09,0.0
633,Kazakhstan,2020-02-07,0.0
618,Kazakhstan,2020-02-22,0.0
12007,Kazakhstan,2020-04-01,380.0
591,Kazakhstan,2020-01-30,0.0
607,Kazakhstan,2020-03-03,0.0
608,Kazakhstan,2020-01-31,0.0
609,Kazakhstan,2020-02-02,0.0
610,Kazakhstan,2020-03-01,0.0
611,Kazakhstan,2020-02-29,0.0
612,Kazakhstan,2020-02-28,0.0
624,Kazakhstan,2020-02-17,0.0
613,Kazakhstan,2020-02-27,0.0
623,Kazakhstan,2020-02-01,0.0
614,Kazakhstan,2020-02-26,0.0
622,Kazakhstan,2020-02-18,0.0
615,Kazakhstan,2020-02-25,0.0
616,Kazakhstan,2020-02-24,0.0
621,Kazakhstan,2020-02-19,0.0
620,Kazakhstan,2020-02-20,0.0
619,Kazakhstan,2020-02-21,0.0
11439,Kazakhstan,2020-03-27,150.0
11957,Kazakhstan,2020-03-31,343.0
585,Kazakhstan,2020-01-22,0.0
625,Kazakhstan,2020-02-15,0.0
577,Kazakhstan,2020-03-02,0.0
578,Kazakhstan,2020-01-29,0.0
579,Kazakhstan,2020-01-28,0.0
617,Kazakhstan,2020-02-23,0.0
580,Kazakhstan,2020-01-27,0.0
630,Kazakhstan,2020-02-10,0.0
11850,Kazakhstan,2020-03-29,284.0
581,Kazakhstan,2020-01-26,0.0
576,Kazakhstan,2020-03-04,0.0
582,Kazakhstan,2020-01-25,0.0
583,Kazakhstan,2020-01-24,0.0
11878,Kazakhstan,2020-03-30,302.0
628,Kazakhstan,2020-02-12,0.0
9033,Kazakhstan,2020-03-14,6.0
627,Kazakhstan,2020-02-13,0.0
541,Kazakhstan,2020-03-06,0.0
626,Kazakhstan,2020-02-14,0.0
10602,Kazakhstan,2020-03-19,44.0
629,Kazakhstan,2020-02-11,0.0
584,Kazakhstan,2020-01-23,0.0
540,Kazakhstan,2020-03-07,0.0
10411,Kazakhstan,2020-03-17,33.0
10830,Kazakhstan,2020-03-22,60.0
9445,Kazakhstan,2020-03-15,9.0
9539,Kazakhstan,2020-03-16,10.0
12081,Kazakhstan,2020-04-02,435.0
8777,Kazakhstan,2020-03-13,4.0
11014,Kazakhstan,2020-03-25,81.0
12195,Kazakhstan,2020-04-04,531.0
10757,Kazakhstan,2020-03-21,53.0
12125,Kazakhstan,2020-04-03,464.0
10938,Kazakhstan,2020-03-24,72.0
519,Kenya,2020-02-02,0.0
520,Kenya,2020-02-01,0.0
521,Kenya,2020-01-31,0.0
522,Kenya,2020-01-30,0.0
7515,Kenya,2020-03-13,1.0
9263,Kenya,2020-03-20,7.0
11308,Kenya,2020-04-03,122.0
523,Kenya,2020-01-29,0.0
10502,Kenya,2020-03-28,38.0
524,Kenya,2020-01-28,0.0
525,Kenya,2020-01-27,0.0
526,Kenya,2020-01-26,0.0
569,Kenya,2020-02-16,0.0
564,Kenya,2020-02-21,0.0
528,Kenya,2020-01-25,0.0
568,Kenya,2020-02-17,0.0
639,Kenya,2020-03-12,0.0
10699,Kenya,2020-03-30,50.0
553,Kenya,2020-03-03,0.0
565,Kenya,2020-02-20,0.0
563,Kenya,2020-02-22,0.0
566,Kenya,2020-02-19,0.0
567,Kenya,2020-02-18,0.0
8597,Kenya,2020-03-15,3.0
562,Kenya,2020-02-23,0.0
561,Kenya,2020-02-24,0.0
8592,Kenya,2020-03-16,3.0
10381,Kenya,2020-03-27,31.0
560,Kenya,2020-02-26,0.0
514,Kenya,2020-02-07,0.0
559,Kenya,2020-02-10,0.0
558,Kenya,2020-02-27,0.0
557,Kenya,2020-02-28,0.0
556,Kenya,2020-02-29,0.0
8591,Kenya,2020-03-17,3.0
515,Kenya,2020-02-06,0.0
516,Kenya,2020-02-05,0.0
8590,Kenya,2020-03-18,3.0
555,Kenya,2020-03-01,0.0
554,Kenya,2020-03-02,0.0
10288,Kenya,2020-03-25,28.0
517,Kenya,2020-02-04,0.0
518,Kenya,2020-02-03,0.0
570,Kenya,2020-02-15,0.0
527,Kenya,2020-02-08,0.0
7947,Kenya,2020-03-14,1.0
549,Kenya,2020-03-07,0.0
11324,Kenya,2020-04-04,126.0
11238,Kenya,2020-04-02,110.0
575,Kenya,2020-03-11,0.0
9221,Kenya,2020-03-19,7.0
9187,Kenya,2020-03-21,7.0
574,Kenya,2020-02-25,0.0
11016,Kenya,2020-04-01,81.0
552,Kenya,2020-03-04,0.0
9914,Kenya,2020-03-23,16.0
10812,Kenya,2020-03-31,59.0
551,Kenya,2020-03-05,0.0
10582,Kenya,2020-03-29,42.0
550,Kenya,2020-03-06,0.0
10226,Kenya,2020-03-24,25.0
547,Kenya,2020-03-09,0.0
530,Kenya,2020-01-22,0.0
545,Kenya,2020-02-11,0.0
542,Kenya,2020-01-24,0.0
571,Kenya,2020-02-14,0.0
544,Kenya,2020-02-09,0.0
546,Kenya,2020-03-10,0.0
10365,Kenya,2020-03-26,31.0
548,Kenya,2020-03-08,0.0
529,Kenya,2020-01-23,0.0
572,Kenya,2020-02-13,0.0
573,Kenya,2020-02-12,0.0
9814,Kenya,2020-03-22,15.0
10280,"Korea, South",2020-02-10,27.0
13040,"Korea, South",2020-03-15,8162.0
12945,"Korea, South",2020-03-02,4335.0
13081,"Korea, South",2020-04-02,9976.0
8452,"Korea, South",2020-01-25,2.0
9792,"Korea, South",2020-02-03,15.0
10206,"Korea, South",2020-02-08,24.0
13042,"Korea, South",2020-03-16,8236.0
12919,"Korea, South",2020-03-01,3736.0
9798,"Korea, South",2020-02-02,15.0
10217,"Korea, South",2020-02-09,25.0
12612,"Korea, South",2020-02-26,1261.0
10203,"Korea, South",2020-02-07,24.0
10046,"Korea, South",2020-02-05,19.0
13082,"Korea, South",2020-04-03,10062.0
9913,"Korea, South",2020-02-04,16.0
13014,"Korea, South",2020-03-07,7041.0
13008,"Korea, South",2020-03-06,6593.0
10341,"Korea, South",2020-02-17,30.0
9625,"Korea, South",2020-02-01,12.0
12996,"Korea, South",2020-03-05,6088.0
13018,"Korea, South",2020-03-08,7314.0
12885,"Korea, South",2020-02-29,3150.0
12987,"Korea, South",2020-03-04,5621.0
12973,"Korea, South",2020-03-03,5186.0
13026,"Korea, South",2020-03-09,7478.0
13027,"Korea, South",2020-03-10,7513.0
13031,"Korea, South",2020-03-11,7755.0
13035,"Korea, South",2020-03-13,7979.0
13085,"Korea, South",2020-04-04,10156.0
10366,"Korea, South",2020-02-18,31.0
13038,"Korea, South",2020-03-14,8086.0
12503,"Korea, South",2020-02-25,977.0
12812,"Korea, South",2020-02-28,2337.0
8460,"Korea, South",2020-01-24,2.0
8611,"Korea, South",2020-01-26,3.0
13034,"Korea, South",2020-03-12,7869.0
10291,"Korea, South",2020-02-11,28.0
13055,"Korea, South",2020-03-23,8961.0
13058,"Korea, South",2020-03-24,9037.0
13062,"Korea, South",2020-03-25,9137.0
13065,"Korea, South",2020-03-26,9241.0
13067,"Korea, South",2020-03-27,9332.0
13068,"Korea, South",2020-03-28,9478.0
9555,"Korea, South",2020-01-31,11.0
8806,"Korea, South",2020-01-28,4.0
13070,"Korea, South",2020-03-29,9583.0
13073,"Korea, South",2020-03-30,9661.0
12732,"Korea, South",2020-02-27,1766.0
13054,"Korea, South",2020-03-22,8961.0
13074,"Korea, South",2020-03-31,9786.0
8805,"Korea, South",2020-01-29,4.0
8799,"Korea, South",2020-01-30,4.0
10293,"Korea, South",2020-02-13,28.0
11196,"Korea, South",2020-02-20,104.0
10296,"Korea, South",2020-02-15,28.0
10302,"Korea, South",2020-02-12,28.0
10301,"Korea, South",2020-02-14,28.0
8148,"Korea, South",2020-01-22,1.0
11640,"Korea, South",2020-02-21,204.0
12078,"Korea, South",2020-02-22,433.0
12435,"Korea, South",2020-02-24,833.0
13079,"Korea, South",2020-04-01,9887.0
13053,"Korea, South",2020-03-21,8799.0
8134,"Korea, South",2020-01-23,1.0
13046,"Korea, South",2020-03-18,8413.0
8807,"Korea, South",2020-01-27,4.0
13050,"Korea, South",2020-03-20,8652.0
13048,"Korea, South",2020-03-19,8565.0
13045,"Korea, South",2020-03-17,8320.0
10367,"Korea, South",2020-02-19,31.0
12252,"Korea, South",2020-02-23,602.0
10325,"Korea, South",2020-02-16,29.0
10176,"Korea, South",2020-02-06,23.0
684,Kosovo,2020-03-10,0.0
677,Kosovo,2020-03-17,0.0
683,Kosovo,2020-03-11,0.0
682,Kosovo,2020-03-12,0.0
11325,Kosovo,2020-04-03,126.0
10931,Kosovo,2020-03-26,71.0
11126,Kosovo,2020-03-30,94.0
649,Kosovo,2020-02-10,0.0
693,Kosovo,2020-03-01,0.0
11252,Kosovo,2020-03-31,112.0
11321,Kosovo,2020-04-01,125.0
678,Kosovo,2020-03-16,0.0
680,Kosovo,2020-03-14,0.0
2054,Kosovo,2020-03-22,0.0
2055,Kosovo,2020-03-24,0.0
11133,Kosovo,2020-03-29,94.0
679,Kosovo,2020-03-15,0.0
11098,Kosovo,2020-03-28,91.0
681,Kosovo,2020-03-13,0.0
685,Kosovo,2020-03-09,0.0
647,Kosovo,2020-02-12,0.0
691,Kosovo,2020-03-03,0.0
686,Kosovo,2020-03-08,0.0
701,Kosovo,2020-02-22,0.0
700,Kosovo,2020-02-23,0.0
699,Kosovo,2020-02-24,0.0
698,Kosovo,2020-02-25,0.0
697,Kosovo,2020-02-26,0.0
646,Kosovo,2020-02-13,0.0
696,Kosovo,2020-02-27,0.0
687,Kosovo,2020-02-20,0.0
676,Kosovo,2020-03-18,0.0
692,Kosovo,2020-03-02,0.0
645,Kosovo,2020-02-14,0.0
688,Kosovo,2020-03-07,0.0
11062,Kosovo,2020-03-27,86.0
644,Kosovo,2020-02-15,0.0
695,Kosovo,2020-02-28,0.0
11370,Kosovo,2020-04-04,135.0
651,Kosovo,2020-02-08,0.0
652,Kosovo,2020-02-07,0.0
689,Kosovo,2020-03-05,0.0
648,Kosovo,2020-02-11,0.0
690,Kosovo,2020-03-04,0.0
702,Kosovo,2020-03-06,0.0
660,Kosovo,2020-01-30,0.0
650,Kosovo,2020-02-09,0.0
1539,Kosovo,2020-03-21,0.0
653,Kosovo,2020-02-06,0.0
694,Kosovo,2020-02-29,0.0
667,Kosovo,2020-01-23,0.0
668,Kosovo,2020-01-22,0.0
670,Kosovo,2020-02-03,0.0
666,Kosovo,2020-01-24,0.0
665,Kosovo,2020-01-25,0.0
3594,Kosovo,2020-03-23,0.0
656,Kosovo,2020-02-04,0.0
664,Kosovo,2020-01-26,0.0
663,Kosovo,2020-01-27,0.0
673,Kosovo,2020-02-21,0.0
642,Kosovo,2020-02-17,0.0
643,Kosovo,2020-02-16,0.0
672,Kosovo,2020-02-19,0.0
657,Kosovo,2020-02-02,0.0
675,Kosovo,2020-03-19,0.0
654,Kosovo,2020-02-05,0.0
662,Kosovo,2020-01-28,0.0
658,Kosovo,2020-02-01,0.0
661,Kosovo,2020-01-29,0.0
11319,Kosovo,2020-04-02,125.0
674,Kosovo,2020-03-20,0.0
655,Kosovo,2020-02-18,0.0
659,Kosovo,2020-01-31,0.0
3431,Kosovo,2020-03-25,0.0
3463,Kuwait,2020-02-12,0.0
10805,Kuwait,2020-03-06,58.0
12140,Kuwait,2020-04-04,479.0
3462,Kuwait,2020-02-13,0.0
11405,Kuwait,2020-03-18,142.0
3404,Kuwait,2020-02-07,0.0
10243,Kuwait,2020-02-26,26.0
3405,Kuwait,2020-02-06,0.0
11537,Kuwait,2020-03-21,176.0
3406,Kuwait,2020-02-05,0.0
11859,Kuwait,2020-03-31,289.0
3449,Kuwait,2020-02-10,0.0
11703,Kuwait,2020-03-27,225.0
11912,Kuwait,2020-04-01,317.0
3461,Kuwait,2020-02-14,0.0
3460,Kuwait,2020-02-15,0.0
11734,Kuwait,2020-03-28,235.0
3459,Kuwait,2020-02-16,0.0
9562,Kuwait,2020-02-25,11.0
11596,Kuwait,2020-03-25,195.0
3458,Kuwait,2020-02-17,0.0
3452,Kuwait,2020-02-23,0.0
3457,Kuwait,2020-02-18,0.0
10595,Kuwait,2020-02-27,43.0
12060,Kuwait,2020-04-03,417.0
3455,Kuwait,2020-02-20,0.0
11192,Kuwait,2020-03-14,104.0
11431,Kuwait,2020-03-19,148.0
3454,Kuwait,2020-02-21,0.0
3453,Kuwait,2020-02-22,0.0
3456,Kuwait,2020-02-19,0.0
10626,Kuwait,2020-02-28,45.0
10631,Kuwait,2020-03-01,45.0
3415,Kuwait,2020-01-27,0.0
3412,Kuwait,2020-01-30,0.0
10867,Kuwait,2020-03-09,64.0
11652,Kuwait,2020-03-26,208.0
3417,Kuwait,2020-02-08,0.0
3416,Kuwait,2020-01-26,0.0
3414,Kuwait,2020-01-28,0.0
11812,Kuwait,2020-03-30,266.0
11783,Kuwait,2020-03-29,255.0
10781,Kuwait,2020-03-02,56.0
11584,Kuwait,2020-03-24,191.0
8000,Kuwait,2020-02-24,1.0
10871,Kuwait,2020-03-08,64.0
10849,Kuwait,2020-03-07,61.0
11005,Kuwait,2020-03-13,80.0
11004,Kuwait,2020-03-12,80.0
3413,Kuwait,2020-01-29,0.0
11251,Kuwait,2020-03-15,112.0
10910,Kuwait,2020-03-10,69.0
3419,Kuwait,2020-01-23,0.0
3418,Kuwait,2020-01-25,0.0
3420,Kuwait,2020-01-22,0.0
11955,Kuwait,2020-04-02,342.0
10785,Kuwait,2020-03-04,56.0
11478,Kuwait,2020-03-20,159.0
11578,Kuwait,2020-03-23,189.0
10810,Kuwait,2020-03-05,58.0
3407,Kuwait,2020-02-04,0.0
3408,Kuwait,2020-02-03,0.0
3409,Kuwait,2020-02-02,0.0
3432,Kuwait,2020-01-24,0.0
3410,Kuwait,2020-02-01,0.0
11314,Kuwait,2020-03-16,123.0
11574,Kuwait,2020-03-22,188.0
10783,Kuwait,2020-03-03,56.0
10630,Kuwait,2020-02-29,45.0
3434,Kuwait,2020-02-09,0.0
3435,Kuwait,2020-02-11,0.0
3411,Kuwait,2020-01-31,0.0
11345,Kuwait,2020-03-17,130.0
10939,Kuwait,2020-03-11,72.0
3551,Kyrgyzstan,2020-03-17,0.0
8638,Kyrgyzstan,2020-03-19,3.0
9866,Kyrgyzstan,2020-03-23,16.0
8639,Kyrgyzstan,2020-03-18,3.0
10809,Kyrgyzstan,2020-03-27,58.0
3552,Kyrgyzstan,2020-03-16,0.0
3559,Kyrgyzstan,2020-03-09,0.0
3558,Kyrgyzstan,2020-03-10,0.0
3557,Kyrgyzstan,2020-03-11,0.0
3556,Kyrgyzstan,2020-03-12,0.0
9749,Kyrgyzstan,2020-03-21,14.0
3555,Kyrgyzstan,2020-03-13,0.0
11033,Kyrgyzstan,2020-03-29,84.0
10808,Kyrgyzstan,2020-03-28,58.0
3340,Kyrgyzstan,2020-02-01,0.0
3341,Kyrgyzstan,2020-01-31,0.0
3353,Kyrgyzstan,2020-02-02,0.0
10612,Kyrgyzstan,2020-03-25,44.0
3342,Kyrgyzstan,2020-01-30,0.0
3343,Kyrgyzstan,2020-01-29,0.0
9754,Kyrgyzstan,2020-03-22,14.0
3554,Kyrgyzstan,2020-03-14,0.0
3553,Kyrgyzstan,2020-03-15,0.0
3345,Kyrgyzstan,2020-01-27,0.0
3346,Kyrgyzstan,2020-01-26,0.0
3347,Kyrgyzstan,2020-01-25,0.0
3348,Kyrgyzstan,2020-01-24,0.0
3349,Kyrgyzstan,2020-01-23,0.0
10611,Kyrgyzstan,2020-03-26,44.0
3350,Kyrgyzstan,2020-01-22,0.0
3344,Kyrgyzstan,2020-01-28,0.0
3383,Kyrgyzstan,2020-02-22,0.0
11205,Kyrgyzstan,2020-03-31,107.0
10571,Kyrgyzstan,2020-03-24,42.0
11131,Kyrgyzstan,2020-03-30,94.0
11275,Kyrgyzstan,2020-04-02,116.0
3465,Kyrgyzstan,2020-03-06,0.0
3389,Kyrgyzstan,2020-02-16,0.0
3390,Kyrgyzstan,2020-02-15,0.0
3391,Kyrgyzstan,2020-02-14,0.0
3392,Kyrgyzstan,2020-02-13,0.0
3393,Kyrgyzstan,2020-02-12,0.0
3388,Kyrgyzstan,2020-02-17,0.0
3394,Kyrgyzstan,2020-02-11,0.0
3466,Kyrgyzstan,2020-03-07,0.0
3467,Kyrgyzstan,2020-03-08,0.0
9082,Kyrgyzstan,2020-03-20,6.0
3401,Kyrgyzstan,2020-03-05,0.0
3396,Kyrgyzstan,2020-02-09,0.0
3397,Kyrgyzstan,2020-02-08,0.0
3398,Kyrgyzstan,2020-02-07,0.0
3399,Kyrgyzstan,2020-02-06,0.0
11414,Kyrgyzstan,2020-04-04,144.0
3400,Kyrgyzstan,2020-02-19,0.0
3395,Kyrgyzstan,2020-02-10,0.0
3387,Kyrgyzstan,2020-02-18,0.0
11248,Kyrgyzstan,2020-04-01,111.0
3385,Kyrgyzstan,2020-02-04,0.0
3370,Kyrgyzstan,2020-02-03,0.0
3371,Kyrgyzstan,2020-02-05,0.0
3372,Kyrgyzstan,2020-03-04,0.0
3373,Kyrgyzstan,2020-03-03,0.0
3374,Kyrgyzstan,2020-03-02,0.0
3375,Kyrgyzstan,2020-03-01,0.0
3376,Kyrgyzstan,2020-02-29,0.0
3386,Kyrgyzstan,2020-02-20,0.0
3378,Kyrgyzstan,2020-02-27,0.0
3379,Kyrgyzstan,2020-02-26,0.0
3380,Kyrgyzstan,2020-02-25,0.0
3381,Kyrgyzstan,2020-02-24,0.0
3382,Kyrgyzstan,2020-02-23,0.0
3377,Kyrgyzstan,2020-02-28,0.0
11347,Kyrgyzstan,2020-04-03,130.0
3384,Kyrgyzstan,2020-02-21,0.0
3531,Laos,2020-03-02,0.0
9040,Laos,2020-03-27,6.0
3582,Laos,2020-02-12,0.0
3534,Laos,2020-01-26,0.0
9407,Laos,2020-03-31,9.0
3478,Laos,2020-03-23,0.0
3562,Laos,2020-01-31,0.0
3530,Laos,2020-03-03,0.0
3584,Laos,2020-02-10,0.0
3563,Laos,2020-02-01,0.0
3566,Laos,2020-02-28,0.0
3479,Laos,2020-03-22,0.0
3480,Laos,2020-03-21,0.0
3545,Laos,2020-01-29,0.0
3585,Laos,2020-02-09,0.0
3586,Laos,2020-02-08,0.0
3561,Laos,2020-01-30,0.0
3583,Laos,2020-02-11,0.0
3581,Laos,2020-02-13,0.0
3580,Laos,2020-02-14,0.0
3577,Laos,2020-02-17,0.0
3578,Laos,2020-02-16,0.0
3579,Laos,2020-02-15,0.0
3529,Laos,2020-03-04,0.0
3533,Laos,2020-01-27,0.0
3568,Laos,2020-02-26,0.0
3532,Laos,2020-01-28,0.0
3567,Laos,2020-02-27,0.0
3576,Laos,2020-02-18,0.0
3575,Laos,2020-02-19,0.0
3574,Laos,2020-02-20,0.0
3573,Laos,2020-02-21,0.0
3572,Laos,2020-02-22,0.0
8558,Laos,2020-03-25,3.0
3571,Laos,2020-02-23,0.0
9043,Laos,2020-03-26,6.0
3570,Laos,2020-02-24,0.0
3569,Laos,2020-02-25,0.0
9342,Laos,2020-03-29,8.0
3484,Laos,2020-03-17,0.0
3490,Laos,2020-03-11,0.0
3592,Laos,2020-02-02,0.0
3487,Laos,2020-03-14,0.0
3488,Laos,2020-03-13,0.0
9515,Laos,2020-04-04,10.0
3489,Laos,2020-03-12,0.0
3535,Laos,2020-01-25,0.0
3491,Laos,2020-03-10,0.0
3486,Laos,2020-03-15,0.0
3492,Laos,2020-03-09,0.0
3493,Laos,2020-03-08,0.0
3536,Laos,2020-01-24,0.0
3494,Laos,2020-03-07,0.0
3495,Laos,2020-03-06,0.0
3537,Laos,2020-01-23,0.0
3496,Laos,2020-03-19,0.0
3538,Laos,2020-01-22,0.0
3497,Laos,2020-03-05,0.0
8205,Laos,2020-03-24,2.0
3565,Laos,2020-02-29,0.0
3485,Laos,2020-03-16,0.0
9349,Laos,2020-03-28,8.0
3483,Laos,2020-03-18,0.0
9518,Laos,2020-04-02,10.0
9345,Laos,2020-03-30,8.0
3564,Laos,2020-03-01,0.0
3482,Laos,2020-03-20,0.0
3588,Laos,2020-02-06,0.0
3590,Laos,2020-02-04,0.0
3587,Laos,2020-02-07,0.0
9537,Laos,2020-04-01,10.0
9517,Laos,2020-04-03,10.0
3591,Laos,2020-02-03,0.0
3589,Laos,2020-02-05,0.0
12115,Latvia,2020-04-02,458.0
11844,Latvia,2020-03-27,280.0
3522,Latvia,2020-02-05,0.0
12154,Latvia,2020-04-03,493.0
3524,Latvia,2020-02-03,0.0
3521,Latvia,2020-02-06,0.0
3525,Latvia,2020-02-02,0.0
9286,Latvia,2020-03-10,8.0
12003,Latvia,2020-03-30,376.0
3520,Latvia,2020-02-07,0.0
11965,Latvia,2020-03-29,347.0
3519,Latvia,2020-02-08,0.0
3518,Latvia,2020-02-09,0.0
11754,Latvia,2020-03-26,244.0
9514,Latvia,2020-03-11,10.0
12095,Latvia,2020-04-01,446.0
3593,Latvia,2020-02-29,0.0
12180,Latvia,2020-04-04,509.0
3517,Latvia,2020-02-10,0.0
9054,Latvia,2020-03-09,6.0
11318,Latvia,2020-03-21,124.0
3468,Latvia,2020-01-26,0.0
10262,Latvia,2020-03-14,26.0
10687,Latvia,2020-03-17,49.0
3508,Latvia,2020-02-19,0.0
3471,Latvia,2020-01-23,0.0
3472,Latvia,2020-01-22,0.0
3509,Latvia,2020-02-18,0.0
11059,Latvia,2020-03-19,86.0
3507,Latvia,2020-02-20,0.0
3506,Latvia,2020-02-21,0.0
3505,Latvia,2020-02-22,0.0
3504,Latvia,2020-02-23,0.0
3503,Latvia,2020-02-24,0.0
3481,Latvia,2020-01-27,0.0
8125,Latvia,2020-03-07,1.0
8130,Latvia,2020-03-06,1.0
9526,Latvia,2020-03-12,10.0
9962,Latvia,2020-03-13,17.0
3510,Latvia,2020-02-17,0.0
3338,Latvia,2020-03-01,0.0
8153,Latvia,2020-03-02,1.0
8154,Latvia,2020-03-03,1.0
10353,Latvia,2020-03-15,30.0
10932,Latvia,2020-03-18,71.0
11888,Latvia,2020-03-28,305.0
11250,Latvia,2020-03-20,111.0
3502,Latvia,2020-02-25,0.0
3501,Latvia,2020-02-26,0.0
3500,Latvia,2020-02-27,0.0
3499,Latvia,2020-01-30,0.0
3498,Latvia,2020-01-28,0.0
8178,Latvia,2020-03-04,1.0
8179,Latvia,2020-03-05,1.0
11611,Latvia,2020-03-24,197.0
3339,Latvia,2020-02-28,0.0
11691,Latvia,2020-03-25,221.0
3523,Latvia,2020-02-04,0.0
3470,Latvia,2020-01-24,0.0
3514,Latvia,2020-02-14,0.0
11554,Latvia,2020-03-23,180.0
3516,Latvia,2020-02-11,0.0
3515,Latvia,2020-02-12,0.0
12035,Latvia,2020-03-31,398.0
3513,Latvia,2020-01-29,0.0
3512,Latvia,2020-02-15,0.0
3528,Latvia,2020-02-13,0.0
10439,Latvia,2020-03-16,34.0
8263,Latvia,2020-03-08,2.0
3469,Latvia,2020-01-25,0.0
3511,Latvia,2020-02-16,0.0
3526,Latvia,2020-02-01,0.0
3527,Latvia,2020-01-31,0.0
11390,Latvia,2020-03-22,139.0
9707,Lebanon,2020-03-04,13.0
3201,Lebanon,2020-02-04,0.0
3200,Lebanon,2020-02-05,0.0
9723,Lebanon,2020-03-02,13.0
3199,Lebanon,2020-02-06,0.0
11992,Lebanon,2020-03-26,368.0
9724,Lebanon,2020-03-03,13.0
10982,Lebanon,2020-03-13,77.0
8815,Lebanon,2020-02-29,4.0
9528,Lebanon,2020-03-01,10.0
3203,Lebanon,2020-02-02,0.0
11243,Lebanon,2020-03-15,110.0
8177,Lebanon,2020-02-21,1.0
3207,Lebanon,2020-02-12,0.0
3206,Lebanon,2020-01-30,0.0
11234,Lebanon,2020-03-16,110.0
3202,Lebanon,2020-02-03,0.0
3198,Lebanon,2020-02-07,0.0
3195,Lebanon,2020-02-10,0.0
3197,Lebanon,2020-02-08,0.0
3189,Lebanon,2020-02-16,0.0
3188,Lebanon,2020-02-17,0.0
3187,Lebanon,2020-02-18,0.0
3186,Lebanon,2020-02-19,0.0
11566,Lebanon,2020-03-21,187.0
12024,Lebanon,2020-03-27,391.0
3185,Lebanon,2020-02-20,0.0
3205,Lebanon,2020-01-31,0.0
3191,Lebanon,2020-02-14,0.0
3192,Lebanon,2020-01-28,0.0
12094,Lebanon,2020-03-30,446.0
12055,Lebanon,2020-03-28,412.0
8116,Lebanon,2020-02-22,1.0
8122,Lebanon,2020-02-25,1.0
8124,Lebanon,2020-02-24,1.0
3193,Lebanon,2020-02-13,0.0
8128,Lebanon,2020-02-23,1.0
3194,Lebanon,2020-02-11,0.0
12084,Lebanon,2020-03-29,438.0
3190,Lebanon,2020-02-15,0.0
3196,Lebanon,2020-02-09,0.0
10844,Lebanon,2020-03-11,61.0
10842,Lebanon,2020-03-12,61.0
3204,Lebanon,2020-02-01,0.0
11915,Lebanon,2020-03-24,318.0
10393,Lebanon,2020-03-08,32.0
11943,Lebanon,2020-03-25,333.0
10565,Lebanon,2020-03-10,41.0
11814,Lebanon,2020-03-23,267.0
3178,Lebanon,2020-01-29,0.0
3177,Lebanon,2020-01-27,0.0
8343,Lebanon,2020-02-28,2.0
8344,Lebanon,2020-02-27,2.0
8345,Lebanon,2020-02-26,2.0
10392,Lebanon,2020-03-09,32.0
11492,Lebanon,2020-03-20,163.0
3160,Lebanon,2020-01-26,0.0
11357,Lebanon,2020-03-18,133.0
11471,Lebanon,2020-03-19,157.0
3150,Lebanon,2020-01-22,0.0
3149,Lebanon,2020-01-23,0.0
3148,Lebanon,2020-01-24,0.0
12139,Lebanon,2020-04-01,479.0
3147,Lebanon,2020-01-25,0.0
12155,Lebanon,2020-04-02,494.0
10129,Lebanon,2020-03-07,22.0
9900,Lebanon,2020-03-05,16.0
12177,Lebanon,2020-04-03,508.0
11113,Lebanon,2020-03-14,93.0
12187,Lebanon,2020-04-04,520.0
12130,Lebanon,2020-03-31,470.0
11767,Lebanon,2020-03-22,248.0
11301,Lebanon,2020-03-17,120.0
10132,Lebanon,2020-03-06,22.0
3109,Liberia,2020-01-23,0.0
3110,Liberia,2020-01-22,0.0
3111,Liberia,2020-02-04,0.0
3113,Liberia,2020-02-20,0.0
3114,Liberia,2020-02-22,0.0
9130,Liberia,2020-04-01,6.0
9129,Liberia,2020-04-02,6.0
8206,Liberia,2020-03-20,2.0
3121,Liberia,2020-03-15,0.0
3122,Liberia,2020-03-14,0.0
3124,Liberia,2020-03-12,0.0
3125,Liberia,2020-03-11,0.0
3126,Liberia,2020-03-10,0.0
3127,Liberia,2020-03-09,0.0
3128,Liberia,2020-02-21,0.0
8633,Liberia,2020-03-31,3.0
3129,Liberia,2020-03-08,0.0
3130,Liberia,2020-03-06,0.0
3131,Liberia,2020-03-05,0.0
8632,Liberia,2020-03-30,3.0
3132,Liberia,2020-03-04,0.0
8631,Liberia,2020-03-29,3.0
3123,Liberia,2020-03-13,0.0
3108,Liberia,2020-01-24,0.0
3107,Liberia,2020-01-25,0.0
3106,Liberia,2020-01-26,0.0
3094,Liberia,2020-02-07,0.0
3093,Liberia,2020-02-08,0.0
3095,Liberia,2020-02-06,0.0
3092,Liberia,2020-02-09,0.0
3096,Liberia,2020-02-19,0.0
3097,Liberia,2020-02-05,0.0
3091,Liberia,2020-02-10,0.0
3090,Liberia,2020-02-11,0.0
8165,Liberia,2020-03-16,1.0
3089,Liberia,2020-02-12,0.0
3088,Liberia,2020-02-13,0.0
3098,Liberia,2020-02-03,0.0
3099,Liberia,2020-02-02,0.0
3087,Liberia,2020-02-14,0.0
3100,Liberia,2020-02-01,0.0
3086,Liberia,2020-02-15,0.0
9197,Liberia,2020-04-03,7.0
3101,Liberia,2020-01-31,0.0
3102,Liberia,2020-01-30,0.0
3103,Liberia,2020-01-29,0.0
3104,Liberia,2020-01-28,0.0
