,i,Country_Region,Date,ConfirmedCases,Population Density (per sq. km),HDI,Testing By Date,Total Testing
7703,3692,Maldives,2020-01-29,0,1718.986667,0.717,,
7704,3720,Maldives,2020-01-30,0,1718.986667,0.717,,
7705,3719,Maldives,2020-01-31,0,1718.986667,0.717,,
7706,3718,Maldives,2020-02-01,0,1718.986667,0.717,,
7707,3717,Maldives,2020-02-02,0,1718.986667,0.717,,
7708,3716,Maldives,2020-02-03,0,1718.986667,0.717,,
7709,3715,Maldives,2020-02-04,0,1718.986667,0.717,,
7710,3714,Maldives,2020-02-05,0,1718.986667,0.717,,
7711,3713,Maldives,2020-02-06,0,1718.986667,0.717,,
7712,3712,Maldives,2020-02-07,0,1718.986667,0.717,,
7713,3711,Maldives,2020-02-08,0,1718.986667,0.717,,
7714,3710,Maldives,2020-02-09,0,1718.986667,0.717,,
7715,3709,Maldives,2020-02-10,0,1718.986667,0.717,,
7716,3708,Maldives,2020-02-11,0,1718.986667,0.717,,
7717,3721,Maldives,2020-02-12,0,1718.986667,0.717,,
7718,3707,Maldives,2020-02-13,0,1718.986667,0.717,,
7719,3705,Maldives,2020-02-14,0,1718.986667,0.717,,
7720,3704,Maldives,2020-02-15,0,1718.986667,0.717,,
7721,3703,Maldives,2020-02-16,0,1718.986667,0.717,,
7722,3702,Maldives,2020-02-17,0,1718.986667,0.717,,
7723,3701,Maldives,2020-02-18,0,1718.986667,0.717,,
7724,3700,Maldives,2020-02-19,0,1718.986667,0.717,,
7725,3699,Maldives,2020-02-20,0,1718.986667,0.717,,
7726,3698,Maldives,2020-02-21,0,1718.986667,0.717,,
7727,3697,Maldives,2020-02-22,0,1718.986667,0.717,,
7728,3696,Maldives,2020-02-23,0,1718.986667,0.717,,
7729,3695,Maldives,2020-02-24,0,1718.986667,0.717,,
7730,3694,Maldives,2020-02-25,0,1718.986667,0.717,,
7731,3693,Maldives,2020-02-26,0,1718.986667,0.717,,
7732,3660,Maldives,2020-02-27,0,1718.986667,0.717,,
7733,3690,Maldives,2020-02-28,0,1718.986667,0.717,,
7734,3659,Maldives,2020-02-29,0,1718.986667,0.717,,
7735,3626,Maldives,2020-03-01,0,1718.986667,0.717,,
7736,3624,Maldives,2020-03-02,0,1718.986667,0.717,,
7737,3623,Maldives,2020-03-03,0,1718.986667,0.717,,
7738,3622,Maldives,2020-03-04,0,1718.986667,0.717,,
7739,3621,Maldives,2020-03-05,0,1718.986667,0.717,,
7740,3620,Maldives,2020-03-06,0,1718.986667,0.717,,
7741,3619,Maldives,2020-03-07,0,1718.986667,0.717,,
7742,8886,Maldives,2020-03-08,4,1718.986667,0.717,,
7743,8890,Maldives,2020-03-09,4,1718.986667,0.717,,
7744,9099,Maldives,2020-03-10,6,1718.986667,0.717,,
7745,9266,Maldives,2020-03-11,8,1718.986667,0.717,,
7746,9272,Maldives,2020-03-12,8,1718.986667,0.717,,
7747,9428,Maldives,2020-03-13,9,1718.986667,0.717,,
7748,9477,Maldives,2020-03-14,10,1718.986667,0.717,,
7749,9693,Maldives,2020-03-15,13,1718.986667,0.717,,
7750,9701,Maldives,2020-03-16,13,1718.986667,0.717,,
7751,9689,Maldives,2020-03-17,13,1718.986667,0.717,,
7752,9687,Maldives,2020-03-18,13,1718.986667,0.717,,
7753,9702,Maldives,2020-03-19,13,1718.986667,0.717,,
7754,9699,Maldives,2020-03-20,13,1718.986667,0.717,,
7755,9695,Maldives,2020-03-21,13,1718.986667,0.717,,
7756,9696,Maldives,2020-03-22,13,1718.986667,0.717,,
7757,9697,Maldives,2020-03-23,13,1718.986667,0.717,,
7758,9682,Maldives,2020-03-24,13,1718.986667,0.717,,
7759,9680,Maldives,2020-03-25,13,1718.986667,0.717,,
7760,9698,Maldives,2020-03-26,13,1718.986667,0.717,,
7761,9923,Maldives,2020-03-27,16,1718.986667,0.717,,
7762,9922,Maldives,2020-03-28,16,1718.986667,0.717,,
7763,9944,Maldives,2020-03-29,17,1718.986667,0.717,,
7764,9945,Maldives,2020-03-30,17,1718.986667,0.717,,
7765,9997,Maldives,2020-03-31,18,1718.986667,0.717,,
7766,10030,Maldives,2020-04-01,19,1718.986667,0.717,,
7767,10031,Maldives,2020-04-02,19,1718.986667,0.717,,
7768,10032,Maldives,2020-04-03,19,1718.986667,0.717,,
7769,10034,Maldives,2020-04-04,19,1718.986667,0.717,,
7770,3599,Mali,2020-01-22,0,15.63501586,0.427,,
7771,3598,Mali,2020-01-23,0,15.63501586,0.427,,
7772,3597,Mali,2020-01-24,0,15.63501586,0.427,,
7773,3610,Mali,2020-01-25,0,15.63501586,0.427,,
7774,3627,Mali,2020-01-26,0,15.63501586,0.427,,
7775,3642,Mali,2020-01-27,0,15.63501586,0.427,,
7776,3628,Mali,2020-01-28,0,15.63501586,0.427,,
7777,3656,Mali,2020-01-29,0,15.63501586,0.427,,
7778,3655,Mali,2020-01-30,0,15.63501586,0.427,,
7779,3654,Mali,2020-01-31,0,15.63501586,0.427,,
7780,3653,Mali,2020-02-01,0,15.63501586,0.427,,
7781,3652,Mali,2020-02-02,0,15.63501586,0.427,,
7782,3651,Mali,2020-02-03,0,15.63501586,0.427,,
7783,3650,Mali,2020-02-04,0,15.63501586,0.427,,
7784,3649,Mali,2020-02-05,0,15.63501586,0.427,,
7785,3648,Mali,2020-02-06,0,15.63501586,0.427,,
7786,3647,Mali,2020-02-07,0,15.63501586,0.427,,
7787,3646,Mali,2020-02-08,0,15.63501586,0.427,,
7788,3645,Mali,2020-02-09,0,15.63501586,0.427,,
7789,3644,Mali,2020-02-10,0,15.63501586,0.427,,
7790,3657,Mali,2020-02-11,0,15.63501586,0.427,,
7791,3643,Mali,2020-02-12,0,15.63501586,0.427,,
7792,3641,Mali,2020-02-13,0,15.63501586,0.427,,
7793,3640,Mali,2020-02-14,0,15.63501586,0.427,,
7794,3639,Mali,2020-02-15,0,15.63501586,0.427,,
7795,3638,Mali,2020-02-16,0,15.63501586,0.427,,
7796,3637,Mali,2020-02-17,0,15.63501586,0.427,,
7797,3636,Mali,2020-02-18,0,15.63501586,0.427,,
7798,3635,Mali,2020-02-19,0,15.63501586,0.427,,
7799,3634,Mali,2020-02-20,0,15.63501586,0.427,,
7800,3633,Mali,2020-02-21,0,15.63501586,0.427,,
7801,3632,Mali,2020-02-22,0,15.63501586,0.427,,
7802,3631,Mali,2020-02-23,0,15.63501586,0.427,,
7803,3630,Mali,2020-02-24,0,15.63501586,0.427,,
7804,3629,Mali,2020-02-25,0,15.63501586,0.427,,
7805,3658,Mali,2020-02-26,0,15.63501586,0.427,,
7806,3722,Mali,2020-02-27,0,15.63501586,0.427,,
7807,3723,Mali,2020-02-28,0,15.63501586,0.427,,
7808,3724,Mali,2020-02-29,0,15.63501586,0.427,,
7809,3816,Mali,2020-03-01,0,15.63501586,0.427,,
7810,3815,Mali,2020-03-02,0,15.63501586,0.427,,
7811,3814,Mali,2020-03-03,0,15.63501586,0.427,,
7812,3813,Mali,2020-03-04,0,15.63501586,0.427,,
7813,3812,Mali,2020-03-05,0,15.63501586,0.427,,
7814,3811,Mali,2020-03-06,0,15.63501586,0.427,,
7815,3810,Mali,2020-03-07,0,15.63501586,0.427,,
7816,3809,Mali,2020-03-08,0,15.63501586,0.427,,
7817,3808,Mali,2020-03-09,0,15.63501586,0.427,,
7818,3807,Mali,2020-03-10,0,15.63501586,0.427,,
7819,3806,Mali,2020-03-11,0,15.63501586,0.427,,
7820,3805,Mali,2020-03-12,0,15.63501586,0.427,,
7821,3804,Mali,2020-03-13,0,15.63501586,0.427,,
7822,3817,Mali,2020-03-14,0,15.63501586,0.427,,
7823,3803,Mali,2020-03-15,0,15.63501586,0.427,,
7824,3801,Mali,2020-03-16,0,15.63501586,0.427,,
7825,3800,Mali,2020-03-17,0,15.63501586,0.427,,
7826,3799,Mali,2020-03-18,0,15.63501586,0.427,,
7827,3798,Mali,2020-03-19,0,15.63501586,0.427,,
7828,3797,Mali,2020-03-20,0,15.63501586,0.427,,
7829,3796,Mali,2020-03-21,0,15.63501586,0.427,,
7830,3795,Mali,2020-03-22,0,15.63501586,0.427,,
7831,3794,Mali,2020-03-23,0,15.63501586,0.427,,
7832,3793,Mali,2020-03-24,0,15.63501586,0.427,,
7833,8430,Mali,2020-03-25,2,15.63501586,0.427,,
7834,8775,Mali,2020-03-26,4,15.63501586,0.427,,
7835,9584,Mali,2020-03-27,11,15.63501586,0.427,,
7836,10000,Mali,2020-03-28,18,15.63501586,0.427,,
7837,10002,Mali,2020-03-29,18,15.63501586,0.427,,
7838,10235,Mali,2020-03-30,25,15.63501586,0.427,,
7839,10287,Mali,2020-03-31,28,15.63501586,0.427,,
7840,10363,Mali,2020-04-01,31,15.63501586,0.427,,
7841,10480,Mali,2020-04-02,36,15.63501586,0.427,,
7842,10522,Mali,2020-04-03,39,15.63501586,0.427,,
7843,10556,Mali,2020-04-04,41,15.63501586,0.427,,
7844,3848,Malta,2020-01-22,0,1511.03125,0.878,,889
7845,3847,Malta,2020-01-23,0,1511.03125,0.878,,889
7846,3846,Malta,2020-01-24,0,1511.03125,0.878,,889
7847,3845,Malta,2020-01-25,0,1511.03125,0.878,,889
7848,3844,Malta,2020-01-26,0,1511.03125,0.878,,889
7849,3843,Malta,2020-01-27,0,1511.03125,0.878,,889
7850,3842,Malta,2020-01-28,0,1511.03125,0.878,,889
7851,3841,Malta,2020-01-29,0,1511.03125,0.878,,889
7852,3840,Malta,2020-01-30,0,1511.03125,0.878,,889
7853,3839,Malta,2020-01-31,0,1511.03125,0.878,,889
7854,3838,Malta,2020-02-01,0,1511.03125,0.878,,889
7855,3837,Malta,2020-02-02,0,1511.03125,0.878,,889
7856,3836,Malta,2020-02-03,0,1511.03125,0.878,,889
7857,3835,Malta,2020-02-04,0,1511.03125,0.878,,889
7858,3834,Malta,2020-02-05,0,1511.03125,0.878,,889
7859,3833,Malta,2020-02-06,0,1511.03125,0.878,,889
7860,3832,Malta,2020-02-07,0,1511.03125,0.878,,889
7861,3831,Malta,2020-02-08,0,1511.03125,0.878,,889
7862,3830,Malta,2020-02-09,0,1511.03125,0.878,,889
7863,3829,Malta,2020-02-10,0,1511.03125,0.878,,889
7864,3828,Malta,2020-02-11,0,1511.03125,0.878,,889
7865,3827,Malta,2020-02-12,0,1511.03125,0.878,,889
7866,3826,Malta,2020-02-13,0,1511.03125,0.878,,889
7867,3825,Malta,2020-02-14,0,1511.03125,0.878,,889
7868,3824,Malta,2020-02-15,0,1511.03125,0.878,,889
7869,3823,Malta,2020-02-16,0,1511.03125,0.878,,889
7870,3822,Malta,2020-02-17,0,1511.03125,0.878,,889
7871,3821,Malta,2020-02-18,0,1511.03125,0.878,,889
7872,3788,Malta,2020-02-19,0,1511.03125,0.878,,889
7873,3787,Malta,2020-02-20,0,1511.03125,0.878,,889
7874,3786,Malta,2020-02-21,0,1511.03125,0.878,,889
7875,3754,Malta,2020-02-22,0,1511.03125,0.878,,889
7876,3752,Malta,2020-02-23,0,1511.03125,0.878,,889
7877,3751,Malta,2020-02-24,0,1511.03125,0.878,,889
7878,3750,Malta,2020-02-25,0,1511.03125,0.878,,889
7879,3749,Malta,2020-02-26,0,1511.03125,0.878,,889
7880,3748,Malta,2020-02-27,0,1511.03125,0.878,,889
7881,3747,Malta,2020-02-28,0,1511.03125,0.878,,889
7882,3746,Malta,2020-02-29,0,1511.03125,0.878,,889
7883,3745,Malta,2020-03-01,0,1511.03125,0.878,,889
7884,3744,Malta,2020-03-02,0,1511.03125,0.878,,889
7885,3743,Malta,2020-03-03,0,1511.03125,0.878,,889
7886,3742,Malta,2020-03-04,0,1511.03125,0.878,,889
7887,3741,Malta,2020-03-05,0,1511.03125,0.878,,889
7888,3740,Malta,2020-03-06,0,1511.03125,0.878,,889
7889,8600,Malta,2020-03-07,3,1511.03125,0.878,,889
7890,8612,Malta,2020-03-08,3,1511.03125,0.878,,889
7891,8599,Malta,2020-03-09,3,1511.03125,0.878,,889
7892,8912,Malta,2020-03-10,5,1511.03125,0.878,,889
7893,9069,Malta,2020-03-11,6,1511.03125,0.878,,889
7894,9076,Malta,2020-03-12,6,1511.03125,0.878,,889
7895,9655,Malta,2020-03-13,12,1511.03125,0.878,,889
7896,9978,Malta,2020-03-14,18,1511.03125,0.878,,889
7897,10113,Malta,2020-03-15,21,1511.03125,0.878,,889
7898,10338,Malta,2020-03-16,30,1511.03125,0.878,,889
7899,10501,Malta,2020-03-17,38,1511.03125,0.878,,889
7900,10499,Malta,2020-03-18,38,1511.03125,0.878,,889
7901,10752,Malta,2020-03-19,53,1511.03125,0.878,,889
7902,10869,Malta,2020-03-20,64,1511.03125,0.878,,889
7903,10941,Malta,2020-03-21,73,1511.03125,0.878,,889
7904,11087,Malta,2020-03-22,90,1511.03125,0.878,,889
7905,11208,Malta,2020-03-23,107,1511.03125,0.878,,889
7906,11230,Malta,2020-03-24,110,1511.03125,0.878,,889
7907,11339,Malta,2020-03-25,129,1511.03125,0.878,,889
7908,11366,Malta,2020-03-26,134,1511.03125,0.878,,889
7909,11395,Malta,2020-03-27,139,1511.03125,0.878,,889
7910,11433,Malta,2020-03-28,149,1511.03125,0.878,,889
7911,11444,Malta,2020-03-29,151,1511.03125,0.878,,889
7912,11468,Malta,2020-03-30,156,1511.03125,0.878,,889
7913,11513,Malta,2020-03-31,169,1511.03125,0.878,,889
7914,11575,Malta,2020-04-01,188,1511.03125,0.878,,889
7915,11603,Malta,2020-04-02,196,1511.03125,0.878,,889
7916,11630,Malta,2020-04-03,202,1511.03125,0.878,,889
7917,11667,Malta,2020-04-04,213,1511.03125,0.878,,889
7918,3781,Mauritania,2020-01-22,0,4.272163578,0.52,,
7919,3780,Mauritania,2020-01-23,0,4.272163578,0.52,,
7920,3779,Mauritania,2020-01-24,0,4.272163578,0.52,,
7921,3778,Mauritania,2020-01-25,0,4.272163578,0.52,,
7922,3777,Mauritania,2020-01-26,0,4.272163578,0.52,,
7923,3776,Mauritania,2020-01-27,0,4.272163578,0.52,,
7924,3775,Mauritania,2020-01-28,0,4.272163578,0.52,,
7925,3774,Mauritania,2020-01-29,0,4.272163578,0.52,,
7926,3773,Mauritania,2020-01-30,0,4.272163578,0.52,,
7927,3772,Mauritania,2020-01-31,0,4.272163578,0.52,,
7928,3785,Mauritania,2020-02-01,0,4.272163578,0.52,,
7929,3771,Mauritania,2020-02-02,0,4.272163578,0.52,,
7930,3769,Mauritania,2020-02-03,0,4.272163578,0.52,,
7931,3768,Mauritania,2020-02-04,0,4.272163578,0.52,,
7932,3767,Mauritania,2020-02-05,0,4.272163578,0.52,,
7933,3766,Mauritania,2020-02-06,0,4.272163578,0.52,,
7934,3765,Mauritania,2020-02-07,0,4.272163578,0.52,,
7935,3764,Mauritania,2020-02-08,0,4.272163578,0.52,,
7936,3763,Mauritania,2020-02-09,0,4.272163578,0.52,,
7937,3762,Mauritania,2020-02-10,0,4.272163578,0.52,,
7938,3761,Mauritania,2020-02-11,0,4.272163578,0.52,,
7939,3760,Mauritania,2020-02-12,0,4.272163578,0.52,,
7940,3759,Mauritania,2020-02-13,0,4.272163578,0.52,,
7941,3758,Mauritania,2020-02-14,0,4.272163578,0.52,,
7942,3757,Mauritania,2020-02-15,0,4.272163578,0.52,,
7943,3082,Mauritania,2020-02-16,0,4.272163578,0.52,,
7944,3081,Mauritania,2020-02-17,0,4.272163578,0.52,,
7945,3080,Mauritania,2020-02-18,0,4.272163578,0.52,,
7946,2823,Mauritania,2020-02-19,0,4.272163578,0.52,,
7947,2403,Mauritania,2020-02-20,0,4.272163578,0.52,,
7948,2402,Mauritania,2020-02-21,0,4.272163578,0.52,,
7949,2401,Mauritania,2020-02-22,0,4.272163578,0.52,,
7950,2400,Mauritania,2020-02-23,0,4.272163578,0.52,,
7951,2399,Mauritania,2020-02-24,0,4.272163578,0.52,,
7952,2398,Mauritania,2020-02-25,0,4.272163578,0.52,,
7953,2397,Mauritania,2020-02-26,0,4.272163578,0.52,,
7954,2396,Mauritania,2020-02-27,0,4.272163578,0.52,,
7955,2395,Mauritania,2020-02-28,0,4.272163578,0.52,,
7956,2394,Mauritania,2020-02-29,0,4.272163578,0.52,,
7957,2393,Mauritania,2020-03-01,0,4.272163578,0.52,,
7958,2392,Mauritania,2020-03-02,0,4.272163578,0.52,,
7959,2391,Mauritania,2020-03-03,0,4.272163578,0.52,,
7960,2404,Mauritania,2020-03-04,0,4.272163578,0.52,,
7961,2390,Mauritania,2020-03-05,0,4.272163578,0.52,,
7962,2388,Mauritania,2020-03-06,0,4.272163578,0.52,,
7963,2387,Mauritania,2020-03-07,0,4.272163578,0.52,,
7964,2386,Mauritania,2020-03-08,0,4.272163578,0.52,,
7965,2385,Mauritania,2020-03-09,0,4.272163578,0.52,,
7966,2384,Mauritania,2020-03-10,0,4.272163578,0.52,,
7967,2383,Mauritania,2020-03-11,0,4.272163578,0.52,,
7968,2382,Mauritania,2020-03-12,0,4.272163578,0.52,,
7969,2381,Mauritania,2020-03-13,0,4.272163578,0.52,,
7970,7519,Mauritania,2020-03-14,1,4.272163578,0.52,,
7971,7520,Mauritania,2020-03-15,1,4.272163578,0.52,,
7972,7521,Mauritania,2020-03-16,1,4.272163578,0.52,,
7973,7522,Mauritania,2020-03-17,1,4.272163578,0.52,,
7974,7523,Mauritania,2020-03-18,1,4.272163578,0.52,,
7975,8407,Mauritania,2020-03-19,2,4.272163578,0.52,,
7976,8406,Mauritania,2020-03-20,2,4.272163578,0.52,,
7977,8405,Mauritania,2020-03-21,2,4.272163578,0.52,,
7978,8414,Mauritania,2020-03-22,2,4.272163578,0.52,,
7979,8427,Mauritania,2020-03-23,2,4.272163578,0.52,,
7980,8438,Mauritania,2020-03-24,2,4.272163578,0.52,,
7981,8428,Mauritania,2020-03-25,2,4.272163578,0.52,,
7982,8659,Mauritania,2020-03-26,3,4.272163578,0.52,,
7983,8660,Mauritania,2020-03-27,3,4.272163578,0.52,,
7984,8917,Mauritania,2020-03-28,5,4.272163578,0.52,,
7985,8931,Mauritania,2020-03-29,5,4.272163578,0.52,,
7986,8919,Mauritania,2020-03-30,5,4.272163578,0.52,,
7987,9050,Mauritania,2020-03-31,6,4.272163578,0.52,,
7988,9051,Mauritania,2020-04-01,6,4.272163578,0.52,,
7989,9053,Mauritania,2020-04-02,6,4.272163578,0.52,,
7990,9060,Mauritania,2020-04-03,6,4.272163578,0.52,,
7991,9056,Mauritania,2020-04-04,6,4.272163578,0.52,,
7992,2380,Mauritius,2020-01-22,0,623.3019704,0.79,,
7993,2379,Mauritius,2020-01-23,0,623.3019704,0.79,,
7994,2378,Mauritius,2020-01-24,0,623.3019704,0.79,,
7995,2377,Mauritius,2020-01-25,0,623.3019704,0.79,,
7996,2376,Mauritius,2020-01-26,0,623.3019704,0.79,,
7997,2389,Mauritius,2020-01-27,0,623.3019704,0.79,,
7998,2406,Mauritius,2020-01-28,0,623.3019704,0.79,,
7999,2421,Mauritius,2020-01-29,0,623.3019704,0.79,,
8000,2407,Mauritius,2020-01-30,0,623.3019704,0.79,,
8001,2435,Mauritius,2020-01-31,0,623.3019704,0.79,,
8002,2434,Mauritius,2020-02-01,0,623.3019704,0.79,,
8003,2433,Mauritius,2020-02-02,0,623.3019704,0.79,,
8004,2432,Mauritius,2020-02-03,0,623.3019704,0.79,,
8005,2431,Mauritius,2020-02-04,0,623.3019704,0.79,,
8006,2430,Mauritius,2020-02-05,0,623.3019704,0.79,,
8007,2429,Mauritius,2020-02-06,0,623.3019704,0.79,,
8008,2428,Mauritius,2020-02-07,0,623.3019704,0.79,,
8009,2427,Mauritius,2020-02-08,0,623.3019704,0.79,,
8010,2426,Mauritius,2020-02-09,0,623.3019704,0.79,,
8011,2425,Mauritius,2020-02-10,0,623.3019704,0.79,,
8012,2424,Mauritius,2020-02-11,0,623.3019704,0.79,,
8013,2423,Mauritius,2020-02-12,0,623.3019704,0.79,,
8014,2436,Mauritius,2020-02-13,0,623.3019704,0.79,,
8015,2422,Mauritius,2020-02-14,0,623.3019704,0.79,,
8016,2420,Mauritius,2020-02-15,0,623.3019704,0.79,,
8017,2419,Mauritius,2020-02-16,0,623.3019704,0.79,,
8018,2418,Mauritius,2020-02-17,0,623.3019704,0.79,,
8019,2417,Mauritius,2020-02-18,0,623.3019704,0.79,,
8020,2416,Mauritius,2020-02-19,0,623.3019704,0.79,,
8021,2415,Mauritius,2020-02-20,0,623.3019704,0.79,,
8022,2414,Mauritius,2020-02-21,0,623.3019704,0.79,,
8023,2413,Mauritius,2020-02-22,0,623.3019704,0.79,,
8024,2412,Mauritius,2020-02-23,0,623.3019704,0.79,,
8025,2411,Mauritius,2020-02-24,0,623.3019704,0.79,,
8026,2410,Mauritius,2020-02-25,0,623.3019704,0.79,,
8027,2409,Mauritius,2020-02-26,0,623.3019704,0.79,,
8028,2408,Mauritius,2020-02-27,0,623.3019704,0.79,,
8029,2375,Mauritius,2020-02-28,0,623.3019704,0.79,,
8030,2405,Mauritius,2020-02-29,0,623.3019704,0.79,,
8031,2374,Mauritius,2020-03-01,0,623.3019704,0.79,,
8032,2341,Mauritius,2020-03-02,0,623.3019704,0.79,,
8033,2339,Mauritius,2020-03-03,0,623.3019704,0.79,,
8034,2338,Mauritius,2020-03-04,0,623.3019704,0.79,,
8035,2337,Mauritius,2020-03-05,0,623.3019704,0.79,,
8036,2336,Mauritius,2020-03-06,0,623.3019704,0.79,,
8037,2335,Mauritius,2020-03-07,0,623.3019704,0.79,,
8038,2334,Mauritius,2020-03-08,0,623.3019704,0.79,,
8039,2333,Mauritius,2020-03-09,0,623.3019704,0.79,,
8040,2332,Mauritius,2020-03-10,0,623.3019704,0.79,,
8041,2331,Mauritius,2020-03-11,0,623.3019704,0.79,,
8042,2330,Mauritius,2020-03-12,0,623.3019704,0.79,,
8043,2329,Mauritius,2020-03-13,0,623.3019704,0.79,,
8044,2328,Mauritius,2020-03-14,0,623.3019704,0.79,,
8045,2327,Mauritius,2020-03-15,0,623.3019704,0.79,,
8046,2340,Mauritius,2020-03-16,0,623.3019704,0.79,,
8047,2326,Mauritius,2020-03-17,0,623.3019704,0.79,,
8048,8634,Mauritius,2020-03-18,3,623.3019704,0.79,,
8049,8635,Mauritius,2020-03-19,3,623.3019704,0.79,,
8050,9642,Mauritius,2020-03-20,12,623.3019704,0.79,,
8051,9745,Mauritius,2020-03-21,14,623.3019704,0.79,,
8052,10297,Mauritius,2020-03-22,28,623.3019704,0.79,,
8053,10479,Mauritius,2020-03-23,36,623.3019704,0.79,,
8054,10574,Mauritius,2020-03-24,42,623.3019704,0.79,,
8055,10659,Mauritius,2020-03-25,48,623.3019704,0.79,,
8056,11009,Mauritius,2020-03-26,81,623.3019704,0.79,,
8057,11124,Mauritius,2020-03-27,94,623.3019704,0.79,,
8058,11174,Mauritius,2020-03-28,102,623.3019704,0.79,,
8059,11204,Mauritius,2020-03-29,107,623.3019704,0.79,,
8060,11330,Mauritius,2020-03-30,128,623.3019704,0.79,,
8061,11413,Mauritius,2020-03-31,143,623.3019704,0.79,,
8062,11484,Mauritius,2020-04-01,161,623.3019704,0.79,,
8063,11512,Mauritius,2020-04-02,169,623.3019704,0.79,,
8064,11562,Mauritius,2020-04-03,186,623.3019704,0.79,,
8065,11605,Mauritius,2020-04-04,196,623.3019704,0.79,,
8066,2324,Mexico,2020-01-22,0,64.91462641,0.774,,278
8067,2323,Mexico,2020-01-23,0,64.91462641,0.774,,278
8068,2322,Mexico,2020-01-24,0,64.91462641,0.774,,278
8069,2321,Mexico,2020-01-25,0,64.91462641,0.774,,278
8070,2320,Mexico,2020-01-26,0,64.91462641,0.774,,278
8071,2319,Mexico,2020-01-27,0,64.91462641,0.774,,278
8072,2318,Mexico,2020-01-28,0,64.91462641,0.774,,278
8073,2317,Mexico,2020-01-29,0,64.91462641,0.774,,278
8074,2316,Mexico,2020-01-30,0,64.91462641,0.774,,278
8075,2315,Mexico,2020-01-31,0,64.91462641,0.774,,278
8076,2314,Mexico,2020-02-01,0,64.91462641,0.774,,278
8077,2313,Mexico,2020-02-02,0,64.91462641,0.774,,278
8078,2312,Mexico,2020-02-03,0,64.91462641,0.774,,278
8079,2325,Mexico,2020-02-04,0,64.91462641,0.774,,278
8080,2342,Mexico,2020-02-05,0,64.91462641,0.774,,278
8081,2357,Mexico,2020-02-06,0,64.91462641,0.774,,278
8082,2343,Mexico,2020-02-07,0,64.91462641,0.774,,278
8083,2371,Mexico,2020-02-08,0,64.91462641,0.774,,278
8084,2370,Mexico,2020-02-09,0,64.91462641,0.774,,278
8085,2369,Mexico,2020-02-10,0,64.91462641,0.774,,278
8086,2368,Mexico,2020-02-11,0,64.91462641,0.774,,278
8087,2367,Mexico,2020-02-12,0,64.91462641,0.774,,278
8088,2366,Mexico,2020-02-13,0,64.91462641,0.774,,278
8089,2365,Mexico,2020-02-14,0,64.91462641,0.774,,278
8090,2364,Mexico,2020-02-15,0,64.91462641,0.774,,278
8091,2363,Mexico,2020-02-16,0,64.91462641,0.774,,278
8092,2362,Mexico,2020-02-17,0,64.91462641,0.774,,278
8093,2361,Mexico,2020-02-18,0,64.91462641,0.774,,278
8094,2360,Mexico,2020-02-19,0,64.91462641,0.774,,278
8095,2359,Mexico,2020-02-20,0,64.91462641,0.774,,278
8096,2372,Mexico,2020-02-21,0,64.91462641,0.774,,278
8097,2358,Mexico,2020-02-22,0,64.91462641,0.774,,278
8098,2356,Mexico,2020-02-23,0,64.91462641,0.774,,278
8099,2355,Mexico,2020-02-24,0,64.91462641,0.774,,278
8100,2354,Mexico,2020-02-25,0,64.91462641,0.774,,278
8101,2353,Mexico,2020-02-26,0,64.91462641,0.774,,278
8102,2352,Mexico,2020-02-27,0,64.91462641,0.774,,278
8103,7503,Mexico,2020-02-28,1,64.91462641,0.774,,278
8104,8826,Mexico,2020-02-29,4,64.91462641,0.774,,278
8105,8955,Mexico,2020-03-01,5,64.91462641,0.774,,278
8106,8949,Mexico,2020-03-02,5,64.91462641,0.774,,278
8107,8993,Mexico,2020-03-03,5,64.91462641,0.774,,278
8108,8967,Mexico,2020-03-04,5,64.91462641,0.774,,278
8109,8968,Mexico,2020-03-05,5,64.91462641,0.774,,278
8110,9119,Mexico,2020-03-06,6,64.91462641,0.774,,278
8111,9118,Mexico,2020-03-07,6,64.91462641,0.774,,278
8112,9143,Mexico,2020-03-08,7,64.91462641,0.774,,278
8113,9144,Mexico,2020-03-09,7,64.91462641,0.774,,278
8114,9142,Mexico,2020-03-10,7,64.91462641,0.774,,278
8115,9368,Mexico,2020-03-11,8,64.91462641,0.774,,278
8116,9638,Mexico,2020-03-12,12,64.91462641,0.774,,278
8117,9608,Mexico,2020-03-13,12,64.91462641,0.774,,278
8118,10252,Mexico,2020-03-14,26,64.91462641,0.774,,278
8119,10563,Mexico,2020-03-15,41,64.91462641,0.774,,278
8120,10751,Mexico,2020-03-16,53,64.91462641,0.774,,278
8121,11020,Mexico,2020-03-17,82,64.91462641,0.774,,278
8122,11110,Mexico,2020-03-18,93,64.91462641,0.774,,278
8123,11289,Mexico,2020-03-19,118,64.91462641,0.774,,278
8124,11496,Mexico,2020-03-20,164,64.91462641,0.774,,278
8125,11637,Mexico,2020-03-21,203,64.91462641,0.774,,278
8126,11775,Mexico,2020-03-22,251,64.91462641,0.774,,278
8127,11911,Mexico,2020-03-23,316,64.91462641,0.774,,278
8128,11987,Mexico,2020-03-24,367,64.91462641,0.774,,278
8129,12048,Mexico,2020-03-25,405,64.91462641,0.774,,278
8130,12136,Mexico,2020-03-26,475,64.91462641,0.774,,278
